customer_id,segment,city,signup_date,age,gender
1654,Regular,Delhi,2023-09-28,36.0,M
1655,Budget,Delhi,2023-11-10,30.0,F
1656,Regular,Delhi,2023-01-10,65.0,F
1657,Premium,Bengaluru,2023-03-02,33.0,M
1658,Budget,Bengaluru,2023-03-24,36.0,M
1659,Regular,Bengaluru,2022-09-13,35.0,M
1660,Budget,Delhi,2023-09-07,27.0,F
1661,Budget,Delhi,2023-09-07,,F
1662,Regular,Delhi,2022-04-16,47.0,M
1663,Premium,Jaipur,2021-07-24,40.0,M
1664,Budget,Bengaluru,2023-04-30,38.0,M
1665,Regular,Mumbai,2021-09-15,52.0,M
1666,Budget,Delhi,2023-02-25,22.0,F
1667,Regular,Mumbai,2023-03-05,66.0,F
1668,Regular,Jaipur,2023-10-12,47.0,M
1669,Regular,Delhi,2022-12-17,29.0,F
1670,Regular,Jaipur,2022-10-10,45.0,M
1671,Budget,Mumbai,2022-05-14,62.0,M
1672,Regular,Delhi,2023-08-12,27.0,F
1673,Regular,Jaipur,2023-07-16,45.0,M
1674,Regular,Bengaluru,2022-12-09,49.0,M
1675,Budget,Bengaluru,2023-10-31,60.0,F
1676,Regular,Delhi,2023-08-25,47.0,F
1677,Regular,Mumbai,2022-06-14,56.0,M
1678,Budget,Bengaluru,2021-08-26,58.0,F
1679,Budget,Bengaluru,2022-08-04,64.0,M
1680,Regular,Delhi,2023-08-24,36.0,F
1681,Regular,Bengaluru,2021-07-24,54.0,M
1682,Budget,Jaipur,2022-09-19,30.0,F
1683,Regular,Jaipur,2022-03-27,61.0,M
1684,Regular,Delhi,2023-07-08,67.0,F
1685,Regular,Jaipur,2022-07-30,33.0,F
1686,Regular,Bengaluru,2023-10-25,47.0,M
1687,Regular,Delhi,2022-06-17,60.0,F
1688,Regular,Delhi,2023-07-03,19.0,M
1689,Premium,Jaipur,2021-10-05,54.0,F
1690,Regular,Delhi,2023-11-13,60.0,M
1691,Regular,Delhi,2022-05-24,63.0,M
1692,Regular,Mumbai,2023-08-29,28.0,F
1693,Regular,Bengaluru,2022-04-23,57.0,M
1694,Budget,Bengaluru,2022-10-14,58.0,F
1695,Regular,Bengaluru,2021-08-14,18.0,F
1696,Regular,Jaipur,2022-05-25,54.0,M
1697,Premium,Jaipur,2023-02-01,50.0,M
1698,Regular,Delhi,2023-10-15,68.0,F
1699,Regular,Delhi,2022-07-14,20.0,F
1700,Premium,Delhi,2022-12-01,68.0,M
1701,Regular,Mumbai,2023-11-15,47.0,M
1702,Budget,Mumbai,2022-07-27,32.0,F
1703,Budget,Jaipur,2023-06-27,38.0,F
1704,Budget,Mumbai,2023-06-05,57.0,F
1705,Budget,Delhi,2023-12-24,69.0,M
1706,Regular,Jaipur,2023-02-01,34.0,F
1707,Regular,Mumbai,2023-06-19,69.0,F
1708,Regular,Jaipur,2023-10-29,50.0,M
1709,Budget,Jaipur,2022-12-07,27.0,M
1710,Regular,Jaipur,2023-06-17,49.0,M
1711,Budget,Jaipur,2023-09-03,59.0,F
1712,Premium,Delhi,2022-11-07,20.0,M
1713,Budget,Bengaluru,2023-11-06,22.0,F
1714,Regular,Mumbai,2021-07-24,18.0,F
1715,Budget,Bengaluru,2022-11-04,47.0,M
1716,Regular,Bengaluru,2021-07-19,21.0,F
1717,Regular,Bengaluru,2021-10-30,66.0,F
1718,Regular,Mumbai,2021-08-03,24.0,M
1719,Budget,Jaipur,2022-08-31,21.0,F
1720,Premium,Bengaluru,2022-12-17,31.0,F
1721,Regular,Jaipur,2022-03-25,57.0,M
1722,Regular,Delhi,2023-10-21,65.0,F
1723,Regular,Jaipur,2021-12-06,31.0,F
1724,Premium,Mumbai,2023-03-16,44.0,M
1725,Budget,Mumbai,2023-12-26,58.0,Other
1726,Budget,Jaipur,2023-06-02,59.0,F
1727,Budget,Mumbai,2023-05-28,25.0,F
1728,Budget,Mumbai,2023-12-20,61.0,M
1729,Regular,Jaipur,2022-05-10,63.0,M
1730,Premium,Jaipur,2023-10-08,56.0,M
1731,Premium,Mumbai,2021-11-30,45.0,F
1732,Regular,Mumbai,2022-11-20,38.0,F
1733,Regular,Delhi,2022-03-26,64.0,F
1734,Premium,Delhi,2023-03-02,62.0,M
1735,Premium,Bengaluru,2023-09-05,44.0,F
1736,Budget,Mumbai,2023-07-23,56.0,F
1737,Regular,Jaipur,2022-05-30,38.0,F
1738,Regular,Delhi,2022-03-28,56.0,F
1739,Budget,Bengaluru,2023-05-06,22.0,F
1740,Regular,Bengaluru,2023-02-14,64.0,M
1741,Premium,Bengaluru,2021-09-03,44.0,F
1742,Premium,Delhi,2021-11-26,49.0,Other
1743,Premium,Mumbai,2022-12-26,27.0,F
1744,Regular,Bengaluru,2023-05-30,45.0,M
1745,Budget,Mumbai,2023-04-05,18.0,Other
1746,Budget,Jaipur,2022-09-04,64.0,M
1747,Regular,Bengaluru,2022-08-09,56.0,M
1748,Regular,Mumbai,2023-07-20,41.0,M
1749,Regular,Delhi,2023-11-03,61.0,M
1750,Regular,Delhi,2022-10-13,60.0,M
1751,Regular,Mumbai,2022-01-14,24.0,F
1752,Regular,Mumbai,2023-08-17,20.0,F
1753,Budget,Jaipur,2022-12-30,31.0,M
1754,Budget,Jaipur,2023-08-09,18.0,F
1755,Budget,Delhi,2023-05-29,47.0,F
1756,Budget,Bengaluru,2022-06-29,45.0,F
1757,Premium,Mumbai,2023-04-19,45.0,M
1758,Regular,Delhi,2023-05-09,21.0,M
1759,Budget,Bengaluru,2021-07-19,65.0,F
1760,Regular,Bengaluru,2023-07-30,68.0,F
1761,Regular,Delhi,2023-07-15,48.0,F
1762,Budget,Mumbai,2021-09-17,18.0,M
1763,Budget,Bengaluru,2022-08-24,38.0,F
1764,Budget,Mumbai,2023-11-24,55.0,F
1765,Regular,Mumbai,2022-12-15,56.0,F
1766,Budget,Delhi,2022-08-11,30.0,F
1767,Budget,Delhi,2023-05-19,60.0,F
1768,Budget,Jaipur,2022-08-26,68.0,F
1769,Regular,Bengaluru,2022-05-28,44.0,F
1770,Budget,Delhi,2023-05-21,37.0,F
1771,Regular,Mumbai,2021-12-31,45.0,F
1772,Budget,Delhi,2022-11-20,19.0,M
1773,Regular,Mumbai,2021-08-17,45.0,F
1774,Regular,Delhi,2023-10-15,19.0,F
1775,Regular,Bengaluru,2023-03-16,19.0,F
1776,Budget,Bengaluru,2022-03-23,46.0,M
1777,Regular,Bengaluru,2021-10-18,44.0,F
1778,Premium,Mumbai,2023-06-16,69.0,F
1779,Budget,Mumbai,2021-08-02,44.0,M
1780,Budget,Delhi,2023-07-11,68.0,M
1781,Premium,Delhi,2022-12-23,59.0,M
1782,Regular,Mumbai,2023-03-24,35.0,Other
1783,Budget,Mumbai,2022-12-16,66.0,F
1784,Budget,Bengaluru,2021-10-11,43.0,F
1785,Regular,Delhi,2022-03-13,48.0,M
1786,Regular,Mumbai,2022-01-15,,F
1787,Regular,Jaipur,2023-05-18,29.0,F
1788,Premium,Jaipur,2021-09-01,45.0,Other
1789,Regular,Jaipur,2022-12-06,32.0,M
1790,Budget,Mumbai,2022-05-25,49.0,M
1791,Regular,Delhi,2022-04-14,22.0,F
1792,Budget,Delhi,2022-05-15,31.0,M
1793,Budget,Delhi,2022-07-09,52.0,F
1794,Budget,Jaipur,2022-10-26,49.0,F
1795,Budget,Jaipur,2022-05-29,69.0,M
1796,Regular,Jaipur,2021-10-09,64.0,M
1797,Budget,Bengaluru,2023-01-16,60.0,F
1798,Regular,Mumbai,2022-09-29,18.0,F
1799,Regular,Mumbai,2023-07-23,49.0,F
1800,Regular,Jaipur,2023-02-16,29.0,M
1801,Regular,Jaipur,2022-02-06,31.0,F
1802,Regular,Bengaluru,2022-06-04,28.0,M
1803,Regular,Jaipur,2023-06-25,41.0,F
1804,Budget,Mumbai,2022-08-28,24.0,F
1805,Regular,Mumbai,2022-01-01,45.0,M
1806,Regular,Jaipur,2023-09-12,26.0,F
1807,Budget,Mumbai,2023-11-07,44.0,F
1808,Budget,Jaipur,2023-01-13,50.0,M
1809,Budget,Mumbai,2022-05-21,27.0,F
1810,Regular,Mumbai,2023-03-26,23.0,F
1811,Regular,Delhi,2021-12-24,59.0,F
1812,Budget,Bengaluru,2021-11-30,56.0,M
1813,Regular,Mumbai,2022-09-09,31.0,F
1814,Premium,Mumbai,2023-01-26,64.0,M
1815,Budget,Bengaluru,2023-11-25,29.0,F
1816,Premium,Delhi,2021-12-23,66.0,F
1817,Budget,Delhi,2021-10-18,23.0,M
1818,Premium,Jaipur,2022-11-29,52.0,M
1819,Premium,Bengaluru,2022-09-24,18.0,F
1820,Budget,Bengaluru,2022-02-22,,M
1821,Regular,Delhi,2022-04-16,39.0,F
1822,Premium,Bengaluru,2023-09-02,22.0,F
1823,Premium,Mumbai,2022-05-06,41.0,F
1824,Premium,Bengaluru,2021-09-21,30.0,M
1825,Regular,Delhi,2022-02-25,23.0,M
1826,Budget,Bengaluru,2022-10-26,68.0,M
1827,Regular,Bengaluru,2022-09-18,69.0,F
1828,Regular,Mumbai,2023-05-13,68.0,Other
1829,Regular,Delhi,2022-05-17,26.0,F
1830,Regular,Jaipur,2023-05-29,37.0,M
1831,Regular,Bengaluru,2023-02-28,35.0,M
1832,Budget,Bengaluru,2023-05-08,34.0,M
1833,Regular,Jaipur,2023-03-06,39.0,Other
1834,Budget,Bengaluru,2023-02-05,44.0,M
1835,Regular,Delhi,2023-10-19,43.0,M
1836,Regular,Mumbai,2022-03-27,33.0,F
1837,Regular,Jaipur,2022-12-01,68.0,F
1838,Regular,Mumbai,2021-08-30,68.0,M
1839,Budget,Jaipur,2023-07-23,35.0,F
1840,Premium,Delhi,2022-05-09,29.0,M
1841,Regular,Mumbai,2023-07-24,45.0,M
1842,Budget,Mumbai,2022-08-27,37.0,M
1843,Budget,Bengaluru,2022-10-17,69.0,M
1844,Budget,Delhi,2022-11-24,40.0,Other
1845,Regular,Delhi,2022-05-22,20.0,F
1846,Premium,Bengaluru,2021-12-17,24.0,F
1847,Regular,Mumbai,2023-03-22,21.0,M
1848,Budget,Jaipur,2021-11-28,37.0,F
1849,Premium,Jaipur,2023-07-19,34.0,Other
1850,Budget,Mumbai,2023-04-13,62.0,M
1851,Premium,Bengaluru,2023-03-28,64.0,Other
1852,Budget,Mumbai,2021-08-26,25.0,F
1853,Regular,Mumbai,2023-09-17,67.0,F
1854,Premium,Bengaluru,2023-01-11,48.0,M
1855,Budget,Mumbai,2022-12-16,33.0,F
1856,Regular,Delhi,2022-01-11,39.0,F
1857,Premium,Mumbai,2022-10-21,40.0,F
1858,Budget,Jaipur,2021-08-14,26.0,F
1859,Budget,Mumbai,2022-03-06,63.0,M
1860,Regular,Mumbai,2022-04-08,18.0,F
1861,Budget,Bengaluru,2022-02-23,21.0,F
1862,Budget,Delhi,2023-08-09,32.0,F
1863,Regular,Mumbai,2022-11-23,25.0,M
1864,Regular,Delhi,2022-07-23,21.0,M
1865,Budget,Jaipur,2023-06-28,37.0,M
1866,Budget,Jaipur,2023-09-17,37.0,M
1867,Regular,Jaipur,2023-09-01,24.0,Other
1868,Regular,Delhi,2022-01-21,60.0,M
1869,Regular,Bengaluru,2022-05-20,63.0,F
1870,Regular,Bengaluru,2023-04-23,55.0,F
1871,Premium,Jaipur,2022-03-09,45.0,F
1872,Regular,Delhi,2022-04-16,67.0,M
1873,Budget,Bengaluru,2021-12-28,36.0,F
1874,Premium,Delhi,2021-10-04,40.0,F
1875,Regular,Bengaluru,2021-10-29,18.0,F
1876,Budget,Jaipur,2023-07-23,54.0,M
1877,Budget,Delhi,2022-02-08,22.0,F
1878,Regular,Delhi,2023-01-13,52.0,M
1879,Budget,Jaipur,2023-01-04,58.0,F
1880,Budget,Delhi,2022-05-29,29.0,M
1881,Budget,Bengaluru,2022-07-09,49.0,M
1882,Regular,Bengaluru,2022-12-20,33.0,F
1883,Regular,Mumbai,2021-07-16,38.0,M
1884,Regular,Jaipur,2023-07-28,45.0,F
1885,Budget,Jaipur,2023-10-06,30.0,F
1886,Budget,Mumbai,2023-12-06,59.0,M
1887,Regular,Delhi,2021-12-30,38.0,M
1888,Budget,Delhi,2023-01-01,42.0,M
1889,Regular,Delhi,2022-12-04,60.0,F
1890,Budget,Jaipur,2022-05-27,29.0,F
1891,Budget,Bengaluru,2022-12-06,41.0,M
1892,Budget,Bengaluru,2022-08-03,69.0,F
1893,Regular,Delhi,2023-11-10,38.0,M
1894,Budget,Jaipur,2023-08-14,24.0,F
1895,Regular,Bengaluru,2021-09-15,32.0,F
1896,Budget,Jaipur,2022-11-22,67.0,M
1897,Regular,Mumbai,2023-08-04,57.0,F
1898,Regular,Bengaluru,2023-02-03,60.0,M
1899,Budget,Bengaluru,2023-03-06,31.0,F
1900,Regular,Mumbai,2023-04-30,61.0,F
1901,Budget,Bengaluru,2023-04-12,38.0,Other
1902,Regular,Mumbai,2022-03-16,59.0,F
1903,Budget,Jaipur,2023-09-27,63.0,F
1904,Regular,Bengaluru,2023-03-29,28.0,M
1905,Premium,Bengaluru,2022-11-06,66.0,F
1906,Budget,Bengaluru,2022-09-02,50.0,M
1907,Regular,Mumbai,2021-10-31,56.0,F
1908,Regular,Jaipur,2021-09-23,57.0,M
1909,Budget,Delhi,2023-04-09,26.0,Other
1910,Regular,Bengaluru,2022-09-03,56.0,F
1911,Regular,Delhi,2023-12-12,29.0,M
1912,Premium,Mumbai,2022-06-25,32.0,F
1913,Premium,Bengaluru,2023-08-17,24.0,F
1914,Budget,Mumbai,2023-10-28,27.0,M
1915,Regular,Jaipur,2022-05-07,68.0,F
1916,Regular,Bengaluru,2023-07-25,35.0,F
1917,Budget,Mumbai,2022-10-29,38.0,F
1918,Budget,Mumbai,2023-10-03,42.0,M
1919,Premium,Bengaluru,2022-03-01,55.0,F
1920,Budget,Jaipur,2022-02-12,47.0,M
1921,Regular,Mumbai,2022-08-02,45.0,F
1922,Regular,Bengaluru,2021-12-10,61.0,M
1923,Budget,Bengaluru,2022-12-04,,M
1924,Regular,Delhi,2023-07-18,57.0,M
1925,Premium,Jaipur,2023-08-18,65.0,M
1926,Regular,Bengaluru,2023-06-18,53.0,F
1927,Budget,Delhi,2023-07-05,19.0,F
1928,Budget,Bengaluru,2023-03-17,31.0,F
1929,Premium,Bengaluru,2023-06-23,50.0,F
1930,Budget,Jaipur,2022-07-19,42.0,M
1931,Regular,Delhi,2023-08-21,32.0,M
1932,Budget,Mumbai,2022-06-21,35.0,F
1933,Regular,Delhi,2023-03-07,22.0,F
1934,Premium,Bengaluru,2022-04-23,30.0,F
1935,Regular,Bengaluru,2022-09-27,58.0,M
1936,Premium,Mumbai,2021-10-09,18.0,F
1937,Budget,Jaipur,2022-12-02,61.0,M
1938,Regular,Bengaluru,2023-04-11,35.0,F
1939,Premium,Mumbai,2022-07-20,60.0,M
1940,Regular,Delhi,2022-05-19,31.0,F
1941,Budget,Mumbai,2022-12-02,61.0,M
1942,Premium,Jaipur,2022-08-16,47.0,F
1943,Budget,Mumbai,2022-11-04,62.0,M
1944,Regular,Jaipur,2023-04-01,21.0,F
1945,Premium,Bengaluru,2023-03-25,59.0,M
1946,Budget,Bengaluru,2021-10-07,32.0,F
1947,Budget,Mumbai,2022-05-04,36.0,M
1948,Budget,Bengaluru,2023-10-08,20.0,M
1949,Budget,Delhi,2021-08-19,67.0,F
1950,Budget,Delhi,2022-04-01,51.0,M
1951,Regular,Mumbai,2023-11-17,,M
1952,Budget,Bengaluru,2022-03-17,47.0,F
1953,Regular,Bengaluru,2022-07-20,26.0,F
1954,Budget,Mumbai,2021-09-30,35.0,F
1955,Budget,Mumbai,2022-10-18,40.0,M
1956,Budget,Bengaluru,2022-09-22,25.0,F
1957,Regular,Bengaluru,2023-03-24,66.0,F
1958,Regular,Delhi,2023-03-18,,M
1959,Budget,Mumbai,2022-06-24,47.0,F
1960,Premium,Bengaluru,2021-12-18,48.0,M
1961,Regular,Jaipur,2021-10-22,54.0,F
1962,Budget,Mumbai,2022-02-07,53.0,F
1963,Premium,Jaipur,2022-07-02,21.0,F
1964,Budget,Bengaluru,2022-10-08,45.0,F
1965,Budget,Mumbai,2023-03-02,58.0,M
1966,Regular,Bengaluru,2022-02-09,59.0,M
1967,Budget,Jaipur,2023-03-21,48.0,F
1968,Budget,Delhi,2023-05-05,64.0,F
1969,Regular,Delhi,2021-11-11,48.0,F
1970,Budget,Mumbai,2022-07-20,37.0,M
1971,Regular,Delhi,2023-02-17,41.0,F
1972,Premium,Jaipur,2021-11-14,53.0,M
1973,Regular,Jaipur,2021-08-18,64.0,M
1974,Regular,Bengaluru,2023-03-21,29.0,F
1975,Regular,Jaipur,2022-09-19,33.0,F
1976,Premium,Delhi,2022-10-23,51.0,F
1977,Budget,Bengaluru,2022-04-10,57.0,Other
1978,Budget,Mumbai,2021-08-29,38.0,M
1979,Regular,Mumbai,2022-08-26,51.0,F
1980,Regular,Mumbai,2022-01-13,18.0,F
1981,Budget,Bengaluru,2022-07-14,33.0,F
1982,Regular,Bengaluru,2021-10-25,67.0,M
1983,Budget,Delhi,2023-01-02,47.0,M
1984,Premium,Bengaluru,2023-01-20,63.0,M
1985,Budget,Jaipur,2022-12-17,29.0,M
1986,Budget,Delhi,2021-07-19,33.0,M
1987,Budget,Jaipur,2022-06-30,68.0,F
1988,Budget,Bengaluru,2023-08-17,69.0,F
1989,Budget,Mumbai,2023-11-26,,M
1990,Budget,Bengaluru,2022-09-22,34.0,F
1991,Budget,Bengaluru,2022-01-06,59.0,F
1992,Budget,Jaipur,2022-10-27,41.0,F
1993,Budget,Delhi,2022-08-15,61.0,F
1994,Budget,Delhi,2022-01-13,62.0,F
1995,Budget,Bengaluru,2022-09-24,40.0,M
1996,Budget,Mumbai,2021-10-06,33.0,M
1997,Budget,Delhi,2022-06-06,68.0,F
1998,Budget,Mumbai,2022-03-14,41.0,F
1999,Budget,Bengaluru,2022-01-28,40.0,F
2000,Regular,Delhi,2022-06-16,52.0,Other
2001,Premium,Jaipur,2023-11-17,66.0,M
2002,Premium,Mumbai,2022-12-13,24.0,M
2003,Regular,Delhi,2023-08-27,69.0,F
2004,Regular,Delhi,2022-09-29,39.0,M
2005,Budget,Jaipur,2023-08-26,19.0,F
2006,Regular,Delhi,2022-09-30,34.0,F
2007,Regular,Mumbai,2023-02-26,42.0,F
2008,Regular,Bengaluru,2023-12-14,53.0,M
2009,Premium,Bengaluru,2023-09-11,47.0,F
2010,Regular,Mumbai,2022-10-06,25.0,M
2011,Regular,Delhi,2023-10-23,43.0,F
2012,Regular,Bengaluru,2021-11-22,30.0,M
2013,Budget,Mumbai,2022-02-18,32.0,F
2014,Premium,Delhi,2022-04-03,54.0,F
2015,Budget,Delhi,2023-07-31,59.0,M
2016,Premium,Bengaluru,2022-01-15,26.0,F
2017,Regular,Delhi,2022-06-09,49.0,M
2018,Budget,Mumbai,2023-01-15,39.0,M
2019,Regular,Delhi,2024-01-01,35.0,F
2020,Budget,Jaipur,2022-09-12,55.0,F
2021,Regular,Bengaluru,2022-01-15,,M
2022,Regular,Jaipur,2023-12-02,57.0,F
2023,Regular,Delhi,2023-11-15,38.0,F
2024,Premium,Mumbai,2023-01-22,22.0,F
2025,Budget,Mumbai,2022-09-28,59.0,M
2026,Budget,Bengaluru,2022-11-01,62.0,M
2027,Regular,Jaipur,2022-12-14,47.0,F
2028,Budget,Delhi,2023-05-17,,M
2029,Regular,Jaipur,2023-11-09,25.0,M
2030,Budget,Bengaluru,2023-12-04,35.0,F
2031,Budget,Jaipur,2023-10-05,36.0,M
2032,Regular,Delhi,2022-04-20,57.0,F
2033,Premium,Jaipur,2022-01-24,36.0,M
2034,Budget,Mumbai,2022-12-06,55.0,F
2035,Premium,Mumbai,2023-10-24,33.0,Other
2036,Regular,Delhi,2022-12-23,49.0,Other
2037,Budget,Jaipur,2021-07-28,28.0,F
2038,Regular,Jaipur,2023-05-22,47.0,F
2039,Regular,Delhi,2022-10-16,,M
2040,Budget,Mumbai,2022-09-04,56.0,Other
2041,Regular,Bengaluru,2023-03-11,19.0,F
2042,Budget,Bengaluru,2022-12-03,69.0,F
2043,Budget,Delhi,2022-11-03,61.0,M
2044,Regular,Mumbai,2022-11-01,48.0,M
2045,Regular,Mumbai,2022-03-27,65.0,F
2046,Regular,Mumbai,2022-07-28,60.0,F
2047,Budget,Jaipur,2023-11-14,25.0,M
2048,Premium,Delhi,2023-12-27,56.0,M
2049,Regular,Bengaluru,2022-12-28,,F
2050,Premium,Jaipur,2021-10-07,62.0,M
2051,Regular,Jaipur,2023-11-29,62.0,F
2052,Budget,Jaipur,2023-10-30,67.0,M
2053,Regular,Delhi,2022-04-30,41.0,M
2054,Budget,Delhi,2022-11-22,28.0,M
2055,Regular,Jaipur,2023-06-08,24.0,F
2056,Regular,Bengaluru,2023-06-29,26.0,F
2057,Budget,Bengaluru,2022-05-13,69.0,M
2058,Premium,Mumbai,2022-09-17,48.0,M
2059,Budget,Bengaluru,2022-06-06,36.0,M
2060,Regular,Delhi,2023-04-24,41.0,M
2061,Regular,Mumbai,2022-09-15,26.0,F
2062,Budget,Bengaluru,2021-11-18,47.0,M
2063,Regular,Delhi,2023-03-23,40.0,F
2064,Regular,Delhi,2023-01-10,59.0,M
2065,Budget,Delhi,2023-08-07,19.0,M
2066,Regular,Delhi,2022-06-06,66.0,M
2067,Budget,Jaipur,2023-12-03,21.0,M
2068,Regular,Bengaluru,2023-05-23,39.0,M
2069,Budget,Jaipur,2022-03-31,35.0,M
2070,Premium,Mumbai,2023-12-15,55.0,M
2071,Premium,Bengaluru,2021-07-25,52.0,Other
2072,Budget,Jaipur,2023-01-03,28.0,M
2073,Budget,Mumbai,2023-01-08,43.0,M
2074,Regular,Bengaluru,2022-09-06,45.0,M
2075,Regular,Bengaluru,2022-06-05,42.0,F
2076,Regular,Jaipur,2022-11-14,19.0,F
2077,Budget,Jaipur,2021-10-28,27.0,F
2078,Budget,Bengaluru,2021-08-19,44.0,F
2079,Premium,Bengaluru,2023-07-05,31.0,F
2080,Regular,Jaipur,2022-04-05,46.0,M
2081,Premium,Bengaluru,2023-04-06,26.0,F
2082,Regular,Mumbai,2021-07-19,56.0,F
2083,Premium,Bengaluru,2023-05-19,27.0,M
2084,Budget,Bengaluru,2023-04-11,51.0,F
2085,Budget,Delhi,2022-03-30,61.0,M
2086,Premium,Bengaluru,2022-01-21,36.0,M
2087,Premium,Bengaluru,2023-09-08,25.0,F
2088,Budget,Jaipur,2022-08-19,,M
2089,Budget,Bengaluru,2023-02-24,36.0,F
2090,Regular,Delhi,2022-06-30,24.0,Other
2091,Regular,Jaipur,2022-08-18,63.0,F
2092,Budget,Bengaluru,2021-07-28,68.0,M
2093,Premium,Mumbai,2021-09-13,68.0,F
2094,Budget,Jaipur,2022-05-23,65.0,F
2095,Regular,Mumbai,2022-04-30,48.0,M
2096,Budget,Mumbai,2021-10-15,34.0,M
2097,Budget,Jaipur,2023-07-20,41.0,F
2098,Regular,Jaipur,2022-03-19,31.0,F
2099,Budget,Bengaluru,2022-02-06,61.0,M
2100,Regular,Mumbai,2023-09-09,40.0,M
2101,Budget,Jaipur,2021-10-30,38.0,Other
2102,Premium,Delhi,2022-04-12,53.0,M
2103,Regular,Bengaluru,2023-02-23,37.0,M
2104,Premium,Bengaluru,2022-10-23,36.0,F
2105,Budget,Jaipur,2022-10-18,29.0,M
2106,Budget,Mumbai,2021-09-27,21.0,M
2107,Budget,Jaipur,2021-08-12,19.0,F
2108,Regular,Delhi,2022-01-05,38.0,F
2109,Budget,Jaipur,2022-05-25,69.0,F
2110,Budget,Delhi,2023-09-30,31.0,M
2111,Budget,Bengaluru,2021-09-30,51.0,F
2112,Budget,Delhi,2023-09-03,34.0,F
2113,Budget,Jaipur,2023-08-04,33.0,F
2114,Budget,Jaipur,2023-10-31,26.0,F
2115,Budget,Delhi,2021-09-01,47.0,F
2116,Regular,Jaipur,2022-10-15,52.0,F
2117,Budget,Mumbai,2023-06-03,36.0,F
2118,Budget,Bengaluru,2023-10-21,45.0,M
2119,Regular,Delhi,2022-12-27,42.0,F
2120,Regular,Delhi,2022-03-21,32.0,F
2121,Budget,Delhi,2021-07-20,53.0,M
2122,Regular,Bengaluru,2022-08-22,46.0,M
2123,Premium,Bengaluru,2022-07-04,21.0,F
2124,Regular,Jaipur,2021-12-10,43.0,M
2125,Premium,Delhi,2021-10-12,38.0,F
2126,Regular,Bengaluru,2023-04-25,59.0,F
2127,Budget,Delhi,2021-07-23,33.0,M
2128,Regular,Mumbai,2022-09-21,67.0,M
2129,Regular,Delhi,2021-09-16,49.0,F
2130,Premium,Delhi,2023-09-18,24.0,M
2131,Regular,Bengaluru,2023-10-06,38.0,F
2132,Budget,Jaipur,2021-10-27,63.0,M
2133,Regular,Bengaluru,2022-05-06,31.0,M
2134,Budget,Jaipur,2023-07-28,54.0,F
2135,Regular,Bengaluru,2021-10-18,58.0,M
2136,Regular,Delhi,2023-10-01,54.0,F
2137,Regular,Mumbai,2022-04-27,22.0,F
2138,Premium,Jaipur,2023-07-01,37.0,M
2139,Regular,Delhi,2023-10-30,36.0,M
2140,Regular,Delhi,2022-01-06,35.0,F
2141,Regular,Jaipur,2021-11-30,63.0,F
2142,Regular,Delhi,2023-09-28,18.0,F
2143,Premium,Jaipur,2023-10-10,46.0,F
2144,Budget,Jaipur,2022-06-28,69.0,M
2145,Regular,Bengaluru,2023-12-07,63.0,M
2146,Budget,Bengaluru,2022-03-01,49.0,F
2147,Premium,Delhi,2021-09-29,69.0,F
2148,Regular,Mumbai,2022-02-25,38.0,F
2149,Regular,Jaipur,2023-06-08,49.0,M
2150,Budget,Jaipur,2023-07-14,46.0,F
2151,Budget,Mumbai,2022-04-29,20.0,F
2152,Regular,Jaipur,2023-11-07,20.0,M
2153,Budget,Jaipur,2022-09-05,64.0,F
2154,Budget,Delhi,2022-11-24,27.0,F
2155,Premium,Bengaluru,2022-03-02,36.0,M
2156,Regular,Bengaluru,2023-07-03,50.0,M
2157,Budget,Bengaluru,2022-02-14,,M
2158,Budget,Jaipur,2022-04-12,44.0,F
2159,Premium,Jaipur,2023-06-01,68.0,M
2160,Regular,Bengaluru,2023-02-14,58.0,M
2161,Regular,Mumbai,2023-11-03,66.0,M
2162,Budget,Jaipur,2022-11-23,52.0,M
2163,Budget,Jaipur,2023-05-12,68.0,M
2164,Budget,Bengaluru,2023-09-21,49.0,F
2165,Regular,Bengaluru,2022-08-16,46.0,M
2166,Budget,Delhi,2022-08-09,60.0,M
2167,Budget,Mumbai,2023-10-16,63.0,M
2168,Regular,Delhi,2023-07-19,21.0,M
2169,Premium,Bengaluru,2023-10-19,65.0,M
2170,Regular,Jaipur,2022-04-30,53.0,F
2171,Regular,Delhi,2023-03-03,64.0,F
2172,Regular,Jaipur,2023-10-29,55.0,F
2173,Regular,Delhi,2023-07-13,66.0,M
2174,Budget,Delhi,2021-08-06,32.0,F
2175,Regular,Jaipur,2023-05-16,27.0,F
2176,Regular,Delhi,2022-04-25,28.0,M
2177,Regular,Bengaluru,2022-11-06,31.0,M
2178,Premium,Jaipur,2023-07-22,,F
2179,Premium,Mumbai,2023-03-31,40.0,M
2180,Budget,Delhi,2023-12-20,28.0,M
2181,Budget,Mumbai,2022-02-28,26.0,F
2182,Budget,Delhi,2023-03-06,45.0,M
2183,Budget,Bengaluru,2022-10-09,59.0,Other
2184,Budget,Jaipur,2023-08-17,25.0,M
2185,Budget,Jaipur,2021-12-21,44.0,M
2186,Regular,Jaipur,2023-06-19,52.0,M
2187,Regular,Jaipur,2022-08-10,54.0,M
2188,Premium,Jaipur,2021-11-07,23.0,F
2189,Budget,Jaipur,2022-03-31,56.0,F
2190,Budget,Bengaluru,2022-07-08,19.0,F
